,Fiscal Quarter,Bureau,Base Pay
46026,1,23,22295.20
46027,1,1,37506.32
46028,3,16,42022.90
46029,2,20,62303.78
46030,1,5,0.00
46031,1,1,51691.98
46032,1,5,18246.14
46033,2,3,35907.20
46034,2,20,250.00
46035,1,6,28860.80
46036,2,5,35393.50
46037,2,0,39809.40
46038,4,5,18678.80
46039,1,6,30912.83
46040,4,20,29902.10
46041,4,3,36517.60
46042,4,5,70026.60
46043,3,3,21373.20
46044,4,20,15059.79
46045,1,5,19034.60
46046,3,3,29612.96
46047,4,3,21287.00
46048,1,20,45653.17
46049,1,17,35368.82
46050,2,20,17412.46
46051,3,3,30100.80
46052,2,12,45039.66
46053,3,5,16940.46
46054,2,14,36249.80
46055,3,8,24148.84
46056,1,3,35099.15
46057,2,3,40821.56
46058,2,1,41516.14
46059,3,1,43399.58
46060,2,3,47568.70
46061,3,20,23148.20
46062,1,20,23041.06
46063,4,1,40602.36
46064,4,20,31048.88
46065,2,23,38732.80
46066,3,1,24079.19
46067,3,3,21087.81
46068,2,20,32075.64
46069,3,9,23056.00
46070,2,1,20562.70
46071,1,0,17206.26
46072,4,3,34951.98
46073,1,5,15981.99
46074,2,20,40112.84
46075,2,3,31105.06
46076,1,20,37542.90
46077,4,12,3362.31
46078,1,3,0.00
46079,4,3,41257.70
46080,3,3,22975.72
46081,2,5,34571.02
46082,1,1,41476.80
46083,2,3,35907.20
46084,1,3,19372.84
46085,1,7,22340.08
46086,2,9,26700.80
46087,4,5,12652.51
46088,1,12,28855.80
46089,2,1,42202.74
46090,4,12,16411.47
46091,2,5,106290.12
46092,1,3,36496.32
46093,2,3,56026.76
46094,1,3,26032.88
46095,2,5,44676.86
46096,4,5,26667.22
46097,4,5,28603.21
46098,3,20,27122.70
46099,3,12,32045.41
46100,3,3,23416.60
46101,1,3,34035.30
46102,4,5,39986.86
46103,2,20,42810.08
46104,3,5,15938.90
46105,3,5,63981.09
46106,4,5,1615.10
46107,1,9,26742.02
46108,1,3,21686.20
46109,3,20,2369.28
46110,2,3,37290.80
46111,3,5,32981.60
46112,4,5,40139.78
46113,1,3,31848.80
46114,4,3,20192.33
46115,3,5,20189.40
46116,1,5,35480.01
46117,4,5,18813.21
46118,3,3,27093.60
46119,2,3,36517.60
46120,3,12,20558.16
46121,2,5,19476.84
46122,3,3,28943.02
46123,4,12,49484.12
46124,3,12,30891.34
46125,4,5,31672.20
46126,2,3,37497.60
46127,4,23,16050.30
46128,2,3,28613.04
46129,1,12,51160.58
46130,3,5,17431.20
46131,2,20,33007.28
46132,3,5,30581.02
46133,3,12,48422.40
46134,3,5,26455.57
46135,4,3,25342.81
46136,3,1,0.00
46137,1,3,26786.40
46138,1,1,51691.96
46139,4,20,42993.68
46140,3,3,33129.60
46141,4,5,12371.40
46142,2,3,35907.20
46143,2,9,4085.20
46144,2,3,37497.60
46145,1,20,34329.16
46146,2,5,18221.22
46147,2,3,23263.20
46148,2,3,42864.64
46149,4,20,125.00
46150,2,3,37497.60
46151,4,20,39230.50
46152,3,5,35939.87
46153,3,5,13963.78
46154,2,3,7595.44
46155,1,5,19117.50
46156,2,12,32500.58
46157,3,20,31513.26
46158,2,12,36183.38
46159,1,9,230.22
46160,2,3,29275.60
46161,4,5,20965.36
46162,2,20,40348.02
46163,2,20,9027.78
46164,4,3,36517.60
46165,2,3,35811.02
46166,1,12,47468.00
46167,1,3,35859.44
46168,1,23,32294.85
46169,4,3,37497.60
46170,1,3,30664.80
46171,2,1,16429.40
46172,4,5,27559.10
46173,2,3,38340.62
46174,4,20,51266.74
46175,2,14,25163.60
46176,3,9,22890.38
46177,1,3,32743.18
46178,1,3,20437.62
46179,4,22,19677.84
46180,2,9,22616.14
46181,3,5,24271.20
46182,4,20,15699.62
46183,2,1,42644.00
46184,4,1,22238.18
46185,4,3,29214.08
46186,4,6,21802.46
46187,4,9,13565.80
46188,1,12,46300.00
46189,4,3,12034.06
46190,4,20,34743.58
46191,2,3,41219.36
46192,1,3,20018.00
46193,2,5,46952.78
46194,2,5,32671.84
46195,1,3,26731.52
46196,4,5,81472.18
46197,1,9,16122.69
46198,3,5,17754.49
46199,1,20,250.00
46200,4,1,29970.62
46201,3,5,32319.31
46202,1,17,38461.50
46203,3,3,22237.62
46204,4,23,31241.70
46205,4,6,25111.60
46206,1,9,18136.12
46207,2,23,28842.94
46208,1,3,29616.46
46209,1,20,29589.01
46210,2,3,36817.68
46211,3,0,26504.52
46212,1,5,15428.50
46213,1,5,32420.63
46214,1,5,3257.88
46215,2,20,32889.50
46216,4,3,14691.61
46217,1,3,30664.80
46218,2,5,49690.10
46219,1,22,31379.80
46220,4,9,14912.10
46221,2,3,13849.92
46222,2,3,81557.70
46223,1,5,44858.44
46224,3,5,53961.00
46225,4,3,40529.52
46226,1,9,1066.68
46227,2,5,41995.20
46228,4,9,17146.50
46229,3,16,18606.11
46230,2,3,30533.22
46231,3,3,25175.96
46232,4,3,7109.81
46233,2,3,29275.60
46234,3,20,9882.50
46235,4,3,20590.50
46236,4,20,250.00
46237,2,20,41043.66
46238,2,3,39853.88
46239,3,3,25529.87
46240,2,12,49383.62
46241,3,5,44347.20
46242,3,23,31923.84
46243,2,1,67891.08
46244,4,0,15988.53
46245,3,3,28846.62
46246,2,5,24909.60
46247,3,20,20476.00
46248,4,18,19358.77
46249,1,20,250.00
46250,3,3,20826.20
46251,3,20,31201.42
46252,2,3,60447.54
46253,1,3,34458.08
46254,1,12,14310.22
46255,4,20,125.00
46256,4,5,46422.16
46257,3,3,25912.18
46258,2,5,50526.00
46259,1,5,36718.08
46260,4,9,25247.06
46261,1,5,17259.59
46262,4,5,26325.17
46263,1,5,15496.58
46264,4,5,24931.20
46265,3,8,25294.84
46266,1,5,0.00
46267,4,3,42841.12
46268,2,3,3590.72
46269,3,5,17485.14
46270,2,5,50526.18
46271,2,5,0.00
46272,1,20,24187.22
46273,1,3,31887.94
46274,3,14,53938.10
46275,1,5,33192.85
46276,4,3,14592.20
46277,3,5,18338.11
46278,2,5,12833.60
46279,1,5,14784.00
46280,2,23,42439.62
46281,4,20,13993.06
46282,2,3,35117.62
46283,4,5,12846.66
46284,4,3,36517.62
46285,2,5,39872.56
46286,2,5,54436.24
46287,4,5,49786.20
46288,2,12,37635.32
46289,4,20,13007.14
46290,1,3,32547.15
46291,4,0,35538.65
46292,4,9,11793.60
46293,3,9,20313.00
46294,2,20,41937.06
46295,2,3,41719.68
46296,1,5,18953.02
46297,3,3,21657.20
46298,4,3,26507.11
46299,3,6,21851.52
46300,1,20,20335.26
46301,2,12,49649.86
46302,3,12,39315.20
46303,2,20,36278.20
46304,2,12,55532.92
46305,2,5,20190.70
46306,1,9,20294.00
46307,3,5,12004.80
46308,2,5,30606.56
46309,1,5,44120.00
46310,4,12,19474.48
46311,4,3,18312.70
46312,4,3,0.00
46313,3,12,28324.80
46314,3,8,35084.36
46315,2,3,27170.08
46316,1,20,23990.36
46317,3,5,22986.02
46318,2,3,41990.12
46319,4,5,33583.76
46320,3,5,17879.34
46321,3,5,41585.18
46322,2,20,35745.34
46323,4,20,42993.68
46324,3,3,27693.23
46325,3,3,24650.55
46326,4,20,250.00
46327,1,5,38105.52
46328,2,5,38115.40
46329,3,3,24518.96
46330,4,21,51632.00
46331,2,22,52036.32
46332,4,12,24263.56
46333,2,12,36390.12
46334,1,12,46767.06
46335,1,3,0.00
46336,3,3,35199.42
46337,2,23,45136.00
46338,2,8,33691.00
46339,4,12,36886.08
46340,4,20,42993.74
46341,3,5,27657.50
46342,3,5,3745.17
46343,2,18,5294.44
46344,4,12,17777.88
46345,2,20,26166.36
46346,1,3,33160.14
46347,4,9,18479.40
46348,3,3,19129.60
46349,4,3,20027.98
46350,2,5,21964.86
46351,1,5,18534.02
46352,2,3,37974.78
46353,4,5,20165.62
46354,2,8,30119.66
46355,2,3,36961.92
46356,3,8,16214.59
46357,1,3,28148.72
46358,4,5,46952.50
46359,1,19,15511.19
46360,1,5,15706.10
46361,2,5,54142.18
46362,4,5,51834.82
46363,3,3,28431.56
46364,4,9,62897.98
46365,4,3,37974.74
46366,4,5,10336.25
46367,3,23,25817.22
46368,4,5,21075.60
46369,3,7,55369.80
46370,2,3,32510.12
46371,4,9,21611.76
46372,2,0,28866.88
46373,2,5,50772.62
46374,4,9,18719.63
46375,2,3,45150.10
46376,4,5,228846.80
46377,2,20,21294.54
46378,3,3,20826.20
46379,1,9,22762.52
46380,1,5,47665.46
46381,4,3,36007.12
46382,2,3,35117.60
46383,4,3,30602.50
46384,4,6,16411.35
46385,4,3,23231.66
46386,1,1,58742.30
46387,4,18,26018.16
46388,3,9,19384.80
46389,1,3,29101.11
46390,1,1,50186.40
46391,3,12,29682.88
46392,3,3,24972.80
46393,3,12,16504.41
46394,3,9,16959.00
46395,3,12,20151.08
46396,1,20,35368.80
46397,3,3,32123.84
46398,1,5,45585.01
46399,3,3,22521.00
46400,3,20,22692.00
46401,2,3,32256.00
46402,4,5,50526.04
46403,3,5,22647.60
46404,3,0,50113.88
46405,3,20,250.00
46406,1,3,26032.89
46407,2,20,43960.58
46408,3,3,27693.20
46409,2,8,31104.68
46410,3,20,29227.38
46411,3,5,47194.88
46412,4,3,19043.50
46413,1,12,49490.74
46414,4,5,30833.52
46415,3,3,46604.40
46416,2,9,24854.34
46417,4,20,17572.16
46418,1,7,15186.31
46419,2,20,51785.46
46420,2,0,39022.90
46421,4,5,34235.60
46422,4,3,24160.50
46423,3,5,28381.44
46424,2,5,173888.08
46425,3,5,39589.99
46426,2,5,35005.60
46427,2,3,40529.46
46428,4,20,22420.23
46429,2,20,32432.34
46430,4,12,18087.90
46431,4,3,19043.50
46432,4,5,28603.19
46433,2,5,43857.80
46434,3,3,24017.12
46435,3,20,27782.40
46436,1,5,32003.50
46437,4,20,125.00
46438,4,5,29590.54
46439,1,3,20870.11
46440,1,9,21770.54
46441,4,1,50632.84
46442,1,5,14903.53
46443,3,22,25592.74
46444,1,23,28545.00
46445,4,20,29106.46
46446,1,9,26791.06
46447,2,5,9917.00
46448,1,3,22797.76
46449,1,10,28701.31
46450,4,3,13080.50
46451,2,20,42779.52
46452,3,20,10396.16
46453,2,3,4914.72
46454,2,12,28761.96
46455,4,1,81328.80
46456,3,1,56210.80
46457,1,9,20230.29
46458,2,3,43219.64
46459,3,19,19114.56
46460,1,3,123.80
46461,2,5,51106.04
46462,4,3,29181.32
46463,3,20,46414.02
46464,3,3,30100.82
46465,2,20,250.00
46466,2,6,22601.60
46467,2,5,45237.78
46468,1,5,100615.44
46469,4,3,40529.54
46470,2,3,35907.20
46471,1,5,36019.20
46472,2,5,128778.70
46473,2,3,41528.28
46474,2,3,31585.44
46475,1,5,46822.48
46476,1,9,24250.78
46477,4,17,30233.02
46478,1,5,26876.06
46479,1,20,38883.18
46480,3,20,41255.20
46481,4,3,18793.60
46482,2,9,8750.04
46483,2,20,39230.28
46484,3,23,47203.08
46485,1,14,48602.70
46486,4,5,20633.32
46487,3,5,63981.11
46488,2,3,39890.56
46489,1,0,55687.54
46490,4,19,21230.92
46491,1,20,29238.57
46492,4,5,10462.75
46493,3,23,91449.60
46494,4,3,18799.64
46495,2,1,32904.44
46496,2,3,25023.90
46497,2,5,19536.56
46498,3,5,28184.18
46499,3,6,14389.29
46500,2,3,35907.20
46501,1,6,17206.08
46502,1,9,0.00
46503,1,3,49384.66
46504,4,12,35444.66
46505,3,5,63134.92
46506,2,23,31449.60
46507,2,1,67261.44
46508,2,5,34355.46
46509,4,9,90973.54
46510,4,1,30870.00
46511,4,3,13286.99
46512,1,20,33869.50
46513,4,20,27306.26
46514,4,23,28715.26
46515,4,20,21989.80
46516,2,3,34055.34
46517,3,3,24036.00
46518,1,3,8175.04
46519,3,3,30100.80
46520,2,5,131672.80
46521,3,9,18161.93
46522,3,20,33626.02
46523,1,12,40467.18
46524,4,5,26724.46
46525,1,20,17401.84
46526,1,3,27786.30
46527,2,3,25997.16
46528,2,3,37339.46
46529,4,12,38076.96
46530,3,9,15834.82
46531,1,20,27966.71
46532,3,20,17126.78
46533,2,3,39485.60
46534,4,5,60834.46
46535,4,20,24126.27
46536,3,3,32140.80
46537,4,0,82425.84
46538,1,6,25597.30
46539,1,9,24971.16
46540,3,20,250.00
46541,3,3,25817.22
46542,2,5,32214.70
46543,2,19,51632.00
46544,2,3,37974.78
46545,4,3,38977.18
46546,1,5,24726.24
46547,2,5,39928.80
46548,3,20,19425.56
46549,4,5,10949.82
46550,2,5,50936.44
46551,3,12,36601.00
46552,3,20,40548.40
46553,3,3,33844.80
46554,3,5,32019.00
46555,4,20,42919.26
46556,4,20,125.00
46557,3,3,27209.26
46558,2,3,37872.90
46559,4,3,41065.96
46560,2,5,22601.60
46561,3,3,31300.84
46562,1,12,13093.74
46563,3,5,23854.06
46564,1,5,15007.60
46565,2,12,0.00
46566,3,3,32549.86
46567,4,3,31744.14
46568,4,14,27623.15
46569,2,12,36700.16
46570,4,3,38977.16
46571,2,3,31435.48
46572,3,5,105857.45
46573,3,5,28134.74
46574,2,9,32411.24
46575,3,5,21983.86
46576,1,3,29438.54
46577,1,3,25498.32
46578,3,9,25000.90
46579,1,16,32707.66
46580,4,5,143055.38
46581,3,5,57220.84
46582,2,20,250.00
46583,2,5,34774.14
46584,4,6,25557.28
46585,3,3,25093.20
46586,2,9,36194.14
46587,4,5,15957.20
46588,3,1,50740.80
46589,1,3,1635.00
46590,4,5,18099.80
46591,2,5,23020.70
46592,1,20,250.00
46593,3,5,26512.65
46594,4,5,18897.98
46595,1,3,26845.56
46596,4,5,25615.38
46597,3,9,22881.62
46598,4,5,10556.57
46599,2,5,44665.60
46600,1,3,27071.65
46601,4,5,23149.18
46602,2,5,47393.40
46603,1,5,14932.36
46604,1,5,43343.94
46605,3,3,28209.80
46606,1,12,39666.34
46607,2,20,43961.40
46608,4,7,13808.40
46609,3,5,12672.00
46610,4,6,34675.62
46611,4,3,20325.86
46612,2,5,33760.70
46613,1,3,26032.88
46614,2,3,46151.54
46615,2,8,29516.46
46616,1,1,41991.16
46617,3,3,31300.80
46618,1,3,31887.96
46619,1,5,25849.06
46620,3,16,26153.84
46621,1,5,36327.00
46622,2,9,23729.14
46623,4,19,13769.60
46624,3,5,11103.88
46625,2,20,28455.74
46626,1,9,20517.62
46627,2,3,36499.68
46628,4,5,37078.40
46629,3,5,4598.25
46630,4,3,60741.10
46631,2,3,36039.28
46632,2,3,37757.48
46633,4,5,32241.70
46634,4,5,14839.77
46635,4,20,11615.10
46636,1,20,21924.26
46637,1,20,18798.19
46638,1,9,13094.24
46639,1,9,12319.66
46640,4,12,22981.33
46641,2,3,38340.62
46642,2,0,30617.66
46643,4,19,20921.60
46644,3,3,32007.32
46645,1,12,38334.60
46646,4,3,27946.24
46647,3,20,26644.22
46648,4,8,6264.86
46649,4,3,19803.00
46650,1,3,26731.52
46651,3,3,18194.36
46652,4,3,36517.60
46653,3,3,28595.76
46654,3,3,12271.08
46655,2,3,28182.52
46656,4,8,32200.82
46657,1,5,24737.10
46658,2,3,36517.60
46659,4,3,19958.96
46660,2,20,42810.10
46661,4,20,41219.08
46662,1,5,2214.12
46663,2,3,37719.64
46664,1,5,19117.52
46665,3,3,33844.80
46666,2,7,24583.08
46667,2,20,32227.14
46668,4,3,0.00
46669,3,3,33570.24
46670,1,20,32764.52
46671,4,5,23676.25
46672,2,5,44967.58
46673,2,3,49691.76
46674,1,9,20162.74
46675,2,3,36039.30
46676,2,20,41162.28
46677,2,1,58945.22
46678,1,3,37429.90
46679,3,5,12330.72
46680,4,8,30032.98
46681,3,1,31743.47
46682,2,5,181762.70
46683,2,5,90278.96
46684,4,9,61965.20
46685,2,5,22463.66
46686,3,3,33844.80
46687,3,3,24681.30
46688,3,9,17298.52
46689,2,3,37497.60
46690,4,5,42417.24
46691,1,1,60097.46
46692,4,12,18824.33
46693,4,9,15969.80
46694,3,3,30281.82
46695,2,20,20997.56
46696,3,3,41912.32
46697,2,5,42703.52
46698,2,12,33789.00
46699,3,17,25475.98
46700,1,3,32743.12
46701,1,5,54586.38
46702,2,3,35117.60
46703,2,3,30363.44
46704,3,7,24276.42
46705,3,5,13053.32
46706,3,20,33625.94
46707,3,20,250.00
46708,4,3,13750.82
46709,1,3,24529.60
46710,3,5,19667.42
46711,2,3,38829.06
46712,1,5,17759.77
46713,3,5,6141.24
46714,3,12,42722.04
46715,3,3,27093.46
46716,1,3,26032.88
46717,2,3,38340.66
46718,4,5,22893.50
46719,2,1,50416.94
46720,1,3,26845.48
46721,3,5,30167.40
46722,3,24,8162.37
46723,2,5,34863.22
46724,1,3,31888.00
46725,2,1,69069.30
46726,3,5,43308.02
46727,1,19,0.00
46728,1,5,14038.91
46729,3,3,32140.80
46730,1,3,24573.64
46731,3,20,36784.56
46732,2,3,30523.30
46733,3,3,24035.99
46734,2,3,35996.02
46735,4,3,14266.48
46736,1,9,0.00
46737,1,20,30227.20
46738,1,3,29485.48
46739,1,3,9446.50
46740,4,3,16821.00
46741,1,3,39666.50
46742,1,5,17452.04
46743,2,3,43406.92
46744,1,20,17795.20
46745,1,9,21340.50
46746,3,3,24289.62
46747,3,5,42879.60
46748,2,3,36517.60
46749,2,23,20773.82
46750,2,20,26744.48
46751,3,20,36851.62
46752,2,3,19729.88
46753,3,3,7428.94
46754,1,5,15687.58
46755,4,5,13993.01
46756,1,9,26529.36
46757,2,3,38554.40
46758,1,1,33861.43
46759,4,5,19163.72
46760,4,5,17682.10
46761,3,12,28391.02
46762,4,20,22422.17
46763,1,5,25339.32
46764,3,3,24036.00
46765,2,5,58011.76
46766,3,3,18908.80
46767,4,5,14558.80
46768,1,20,29265.82
46769,3,3,20826.20
46770,2,6,75755.68
46771,2,5,171514.00
46772,2,9,31600.80
46773,3,19,10878.43
46774,4,5,25947.82
46775,2,12,37439.36
46776,3,5,34096.50
46777,3,14,16947.74
46778,2,12,37143.56
46779,3,5,16569.21
46780,3,9,21066.88
46781,2,23,52036.36
46782,4,20,9457.15
46783,1,20,21885.03
46784,4,20,804.00
46785,1,12,58827.52
46786,1,3,20582.94
46787,3,9,19500.01
46788,2,5,110311.68
46789,4,12,36158.06
46790,2,9,31313.92
46791,2,5,39355.44
46792,2,5,50942.92
46793,4,5,25466.00
46794,3,0,23148.20
46795,1,3,29408.00
46796,2,9,30625.18
46797,2,12,35976.68
46798,1,5,40430.40
46799,3,3,15952.63
46800,2,5,20452.60
46801,4,5,14323.47
46802,1,5,16187.27
46803,4,5,48889.40
46804,1,3,34048.22
46805,2,3,38829.08
46806,1,3,35859.38
46807,4,3,18534.38
46808,1,18,39868.92
46809,4,3,24112.62
46810,3,9,18421.07
46811,1,5,43540.26
46812,4,20,125.00
46813,3,5,20882.19
46814,4,20,66003.84
46815,2,5,60501.68
46816,1,5,19635.20
46817,4,9,23151.16
46818,2,5,18713.80
46819,4,3,46873.28
46820,3,9,17402.32
46821,4,5,25285.66
46822,1,3,0.00
46823,4,5,17794.70
46824,1,5,121572.06
46825,1,5,24178.50
46826,1,24,18402.28
46827,3,3,28327.02
46828,1,5,81546.38
46829,3,19,48393.28
46830,4,3,35117.60
46831,2,9,24809.34
46832,3,3,23985.64
46833,1,5,60773.34
46834,2,3,35117.60
46835,3,3,19129.60
46836,3,1,24079.16
46837,1,19,44256.00
46838,2,3,35907.20
46839,3,3,17362.40
46840,2,3,38759.74
46841,2,12,37439.36
46842,2,9,58666.76
46843,2,6,24563.90
46844,2,17,23549.18
46845,1,13,40067.52
46846,2,7,41506.04
46847,2,23,34110.18
46848,1,9,23315.32
46849,1,3,28148.72
46850,3,3,26503.80
46851,1,5,25932.60
46852,1,3,27071.62
46853,4,5,55464.62
46854,2,3,38977.16
46855,3,5,14389.25
46856,2,3,38977.18
46857,2,12,37189.60
46858,4,5,22031.80
46859,3,5,32243.52
46860,3,1,37629.18
46861,2,9,22299.26
46862,1,3,24606.14
46863,4,5,30619.52
46864,2,21,47110.52
46865,3,20,24323.05
46866,1,12,7155.12
46867,1,12,36642.78
46868,2,1,20827.12
46869,4,5,50469.40
46870,2,3,30357.38
46871,3,5,7192.30
46872,2,9,27295.78
46873,1,5,31968.32
46874,4,20,10625.27
46875,3,22,44131.12
46876,2,3,37339.46
46877,1,20,250.00
46878,3,19,12903.58
46879,2,3,37279.48
46880,4,6,26260.05
46881,3,8,8834.84
46882,1,9,30909.74
46883,4,19,21230.92
46884,2,5,64062.98
46885,1,20,44052.20
46886,2,20,43961.40
46887,2,9,55811.88
46888,3,3,12911.60
46889,3,20,40845.64
46890,3,7,18585.00
46891,3,6,29864.45
46892,3,9,13412.40
46893,4,20,13007.15
46894,2,16,51287.18
46895,2,3,41990.14
46896,3,20,250.00
46897,2,5,107885.26
46898,1,12,38630.08
46899,1,5,0.00
46900,1,5,0.00
46901,3,5,18585.82
46902,3,20,36851.58
46903,2,3,51059.50
46904,1,22,54442.42
46905,2,5,22031.76
46906,1,5,37672.44
46907,2,0,32009.82
46908,3,5,40646.12
46909,1,12,18960.80
46910,1,20,7987.02
46911,3,3,27591.04
46912,2,21,37244.46
46913,4,5,32726.40
46914,3,20,29979.58
46915,1,5,75364.96
46916,3,3,28942.96
46917,2,3,15650.40
46918,4,3,20277.98
46919,1,5,38334.78
46920,4,5,145485.22
46921,4,3,34183.08
46922,2,20,250.00
46923,2,3,35117.60
46924,1,3,34479.12
46925,4,5,30044.70
46926,3,5,12933.16
46927,1,5,15682.88
46928,1,5,32693.91
46929,4,5,149483.40
46930,1,5,22222.30
46931,4,13,33375.44
46932,1,5,30591.24
46933,1,3,26032.90
46934,1,3,26664.56
46935,4,23,38836.78
46936,4,3,19553.82
46937,2,5,34667.02
46938,4,5,21075.60
46939,3,3,19619.47
46940,4,3,33766.84
46941,4,5,13321.35
46942,3,5,27951.84
46943,3,5,124000.00
46944,3,3,1173.28
46945,4,5,13974.80
46946,4,20,34743.60
46947,2,5,25502.36
46948,2,3,30788.32
46949,2,20,23179.60
46950,4,5,5170.00
46951,4,3,37497.60
46952,3,5,25357.54
46953,4,20,65267.86
46954,1,9,19748.74
46955,1,5,21329.64
46956,1,5,19444.61
46957,2,3,39853.94
46958,1,3,21162.83
46959,3,5,210.86
46960,2,5,45028.24
46961,3,5,18324.28
46962,3,14,473.40
46963,2,3,34405.40
46964,3,3,31300.80
46965,4,22,2325.76
46966,1,1,48492.44
46967,2,3,39853.86
46968,2,1,63255.32
46969,4,9,28562.08
46970,1,5,81226.40
46971,1,5,27219.26
46972,3,1,47599.60
46973,2,3,37339.50
46974,4,5,27967.84
46975,4,3,18958.51
46976,4,3,18034.74
46977,2,5,44676.86
46978,3,5,43420.16
46979,1,24,22805.54
46980,4,12,67784.68
46981,2,20,32614.50
46982,4,9,15950.77
46983,3,5,18583.20
46984,2,3,32256.00
46985,2,3,36517.60
46986,3,5,17044.00
46987,3,18,23247.04
46988,2,6,37095.38
46989,4,19,51240.00
46990,1,6,29586.68
46991,1,5,94206.34
46992,3,19,43267.20
46993,2,20,27437.20
46994,4,5,29234.86
46995,3,8,22714.99
46996,2,5,34122.28
46997,1,23,37040.00
46998,2,3,38443.38
46999,2,3,1133.48
47000,3,5,22986.02
47001,2,3,37047.48
47002,2,5,38933.98
47003,1,20,250.00
47004,1,9,19055.18
47005,2,20,40024.20
47006,2,3,12908.54
47007,2,3,28613.04
47008,4,3,19554.08
47009,1,18,20432.81
47010,2,5,173856.22
47011,2,20,34914.88
47012,1,3,32743.14
47013,1,5,17773.11
47014,4,0,35267.66
47015,2,12,35449.16
47016,4,3,24005.80
47017,4,3,23823.56
47018,1,5,37800.00
47019,4,5,15222.32
47020,4,3,23395.40
47021,3,8,20977.18
47022,4,20,41468.94
47023,2,3,37397.16
47024,1,20,28856.48
47025,2,5,31986.86
47026,2,20,250.00
47027,1,5,17814.98
47028,3,20,250.00
47029,4,5,4215.80
47030,4,20,46965.30
47031,4,14,24571.36
47032,3,3,30282.24
47033,3,3,18570.40
47034,1,5,32515.18
47035,4,12,37629.70
47036,1,5,12565.51
47037,3,3,18628.10
47038,3,5,31727.26
47039,1,3,29485.54
47040,4,20,15699.60
47041,3,19,14432.20
47042,1,5,439.40
47043,3,5,20113.80
47044,1,5,36206.32
47045,4,20,13607.96
47046,4,3,41065.96
47047,2,3,41990.12
47048,1,3,30664.80
47049,1,5,15496.57
47050,1,3,26032.89
47051,1,5,43414.44
47052,1,3,26845.52
47053,4,1,47499.20
47054,3,17,35346.58
47055,1,3,30262.88
47056,1,3,31887.94
47057,3,5,6596.40
47058,4,5,26817.00
47059,1,3,1967.36
47060,3,5,17098.92
47061,3,1,40439.78
47062,1,20,250.00
47063,4,3,58699.62
47064,4,20,41219.12
47065,2,1,24263.68
47066,4,5,28032.84
47067,3,5,32521.10
47068,2,3,44783.20
47069,2,5,25607.40
47070,4,5,13624.10
47071,1,12,23440.26
47072,1,5,33315.00
47073,4,3,32792.34
47074,1,12,27480.78
47075,1,20,37542.98
47076,4,12,61350.32
47077,2,20,24820.02
47078,3,5,17691.85
47079,1,3,14378.92
47080,3,3,7595.44
47081,4,3,32256.00
47082,1,5,19010.76
47083,3,3,25914.56
47084,3,20,15588.40
47085,4,3,58572.72
47086,2,9,23763.52
47087,2,12,36891.68
47088,3,18,19753.60
47089,4,3,14579.18
47090,4,6,17669.15
47091,2,12,0.00
47092,3,5,17819.48
47093,1,5,26417.06
47094,3,5,14567.40
47095,2,3,49691.76
47096,3,20,35036.38
47097,2,5,23248.78
47098,2,12,51479.52
47099,4,20,42993.70
47100,3,5,59826.60
47101,4,20,18258.80
47102,1,5,14932.00
47103,3,3,30890.88
47104,1,20,32800.32
47105,4,5,12285.72
47106,1,6,28183.20
47107,3,3,18232.06
47108,3,5,16016.03
47109,4,5,32172.56
47110,1,3,35859.38
47111,2,21,50018.08
47112,3,3,24197.88
47113,4,5,11282.38
47114,3,1,50740.80
47115,4,9,19001.99
47116,2,3,36517.60
47117,4,5,76223.00
47118,4,3,38977.18
47119,4,3,26041.68
47120,2,9,30625.26
47121,2,23,26966.72
47122,3,3,20025.40
47123,2,3,35885.92
47124,1,20,1413.16
47125,4,3,14418.00
47126,3,5,2891.68
47127,2,5,2760.80
47128,3,3,21717.56
47129,3,12,42004.80
47130,1,5,24726.20
47131,3,3,26074.58
47132,4,5,8297.28
47133,1,12,15589.22
47134,4,3,31842.65
47135,3,1,40060.08
47136,4,5,25370.46
47137,3,5,15931.18
47138,2,5,20137.42
47139,4,1,30870.00
47140,2,5,104108.42
47141,4,3,45684.80
47142,1,12,28855.80
47143,2,3,35117.62
47144,3,5,22685.20
47145,3,5,20303.59
47146,2,5,46768.30
47147,2,5,29249.94
47148,3,5,19600.86
47149,2,20,30684.24
47150,3,1,34802.02
47151,2,20,40153.10
47152,2,9,37439.22
47153,2,20,24609.68
47154,3,5,18338.40
47155,1,5,0.00
47156,1,3,28166.32
47157,2,0,47950.12
47158,2,5,49758.72
47159,4,20,29704.34
47160,2,19,39539.26
47161,1,12,24974.16
47162,2,5,19902.40
47163,1,20,29238.57
47164,4,3,27983.20
47165,3,3,20823.00
47166,3,0,15717.10
47167,1,5,58293.06
47168,1,5,41768.20
47169,1,23,37817.30
47170,4,5,69448.40
47171,3,5,19153.69
47172,2,20,25488.40
47173,1,20,5475.72
47174,2,20,250.00
47175,4,5,29500.80
47176,1,3,28148.72
47177,2,3,39671.66
47178,2,9,19529.92
47179,1,5,35225.00
47180,3,19,15541.68
47181,3,5,26544.57
47182,2,9,24193.04
47183,2,20,41043.68
47184,3,5,40615.60
47185,1,20,34256.42
47186,1,20,18180.17
47187,2,5,24089.84
47188,1,3,35859.38
47189,4,5,16099.98
47190,4,3,37289.28
47191,3,20,17304.92
47192,2,3,40795.38
47193,2,5,18901.40
